order_id,customer_id,order_date,product_id,quantity,unit_price,discount_pct,net_revenue,channel,month
O008142,C2708,2025-12-21,P012,1,79.0,0.0,79.0,DTC,2025-12
O008143,C1729,2025-08-11,P012,2,79.0,0.0,158.0,DTC,2025-08
O008144,C1838,2024-06-06,P012,2,79.0,0.0,158.0,DTC,2024-06
O008145,C0308,2025-09-13,P007,1,32.0,0.0,32.0,DTC,2025-09
O008146,C2886,2025-10-20,P008,2,25.0,0.0,50.0,DTC,2025-10
O008147,C1301,2025-03-14,P002,2,25.0,0.0,50.0,DTC,2025-03
O008148,C1019,2025-11-18,P011,1,20.0,0.0,20.0,DTC,2025-11
O008149,C1396,2025-01-05,P005,1,25.0,0.0,25.0,DTC,2025-01
O008150,C1418,2024-12-21,P003,1,25.0,0.0,25.0,DTC,2024-12
O008151,C0258,2025-10-07,P003,1,25.0,0.05,23.75,DTC,2025-10
O008152,C2182,2025-03-06,P011,2,20.0,0.0,40.0,DTC,2025-03
O008153,C0864,2024-05-20,P009,1,32.0,0.0,32.0,Subscription,2024-05
O008154,C2719,2024-05-05,P004,3,32.0,0.05,91.2,DTC,2024-05
O008155,C0126,2025-07-19,P009,3,32.0,0.0,96.0,DTC,2025-07
O008156,C2143,2024-12-05,P001,1,25.0,0.0,25.0,DTC,2024-12
O008157,C2588,2024-05-01,P002,2,25.0,0.0,50.0,DTC,2024-05
O008158,C1460,2025-02-09,P002,2,25.0,0.0,50.0,DTC,2025-02
O008159,C0209,2024-03-10,P003,1,25.0,0.0,25.0,DTC,2024-03
O008160,C1630,2024-04-02,P001,1,25.0,0.0,25.0,DTC,2024-04
O008161,C1269,2025-07-02,P008,1,25.0,0.0,25.0,DTC,2025-07
O008162,C2860,2024-12-19,P002,1,25.0,0.0,25.0,Subscription,2024-12
O008163,C2695,2025-04-17,P007,2,32.0,0.0,64.0,Subscription,2025-04
O008164,C1345,2024-10-08,P009,1,32.0,0.0,32.0,DTC,2024-10
O008165,C0581,2024-08-09,P011,1,20.0,0.0,20.0,DTC,2024-08
O008166,C0075,2025-08-22,P006,1,25.0,0.0,25.0,Subscription,2025-08
O008167,C0118,2024-02-23,P004,1,32.0,0.05,30.4,DTC,2024-02
O008168,C0362,2025-05-19,P009,1,32.0,0.0,32.0,DTC,2025-05
O008169,C1436,2024-04-09,P010,1,28.0,0.0,28.0,DTC,2024-04
O008170,C0672,2025-09-10,P006,1,25.0,0.0,25.0,Subscription,2025-09
O008171,C2861,2024-11-09,P001,1,25.0,0.0,25.0,DTC,2024-11
O008172,C1865,2025-08-17,P002,1,25.0,0.0,25.0,Subscription,2025-08
O008173,C0033,2025-03-01,P001,1,25.0,0.05,23.75,Subscription,2025-03
O008174,C1438,2024-05-30,P003,1,25.0,0.0,25.0,Subscription,2024-05
O008175,C1025,2025-07-28,P008,1,25.0,0.05,23.75,Subscription,2025-07
O008176,C0235,2025-09-30,P005,1,25.0,0.0,25.0,Subscription,2025-09
O008177,C2772,2024-02-12,P009,1,32.0,0.1,28.8,DTC,2024-02
O008178,C1258,2024-07-25,P005,1,25.0,0.0,25.0,DTC,2024-07
O008179,C2137,2024-09-10,P003,1,25.0,0.1,22.5,DTC,2024-09
O008180,C1378,2024-09-14,P008,1,25.0,0.0,25.0,Subscription,2024-09
O008181,C2380,2024-07-10,P007,2,32.0,0.15,54.4,DTC,2024-07
O008182,C0044,2025-06-17,P010,1,28.0,0.0,28.0,DTC,2025-06
O008183,C2234,2024-03-23,P009,1,32.0,0.0,32.0,DTC,2024-03
O008184,C1823,2024-08-15,P002,1,25.0,0.0,25.0,DTC,2024-08
O008185,C2769,2025-12-07,P012,1,79.0,0.0,79.0,Subscription,2025-12
O008186,C0858,2024-03-02,P005,1,25.0,0.0,25.0,DTC,2024-03
O008187,C2047,2025-04-21,P011,1,20.0,0.0,20.0,DTC,2025-04
O008188,C0469,2024-06-23,P002,1,25.0,0.1,22.5,DTC,2024-06
O008189,C2336,2024-08-11,P011,1,20.0,0.0,20.0,DTC,2024-08
O008190,C0446,2024-03-27,P008,1,25.0,0.0,25.0,DTC,2024-03
O008191,C0560,2024-07-14,P008,1,25.0,0.0,25.0,DTC,2024-07
O008192,C2076,2024-04-27,P004,1,32.0,0.1,28.8,DTC,2024-04
O008193,C0682,2024-08-29,P003,1,25.0,0.0,25.0,DTC,2024-08
O008194,C0045,2025-04-02,P006,1,25.0,0.0,25.0,DTC,2025-04
O008195,C2787,2025-06-10,P002,2,25.0,0.1,45.0,DTC,2025-06
O008196,C1782,2024-01-31,P004,1,32.0,0.0,32.0,Subscription,2024-01
O008197,C0838,2025-11-06,P005,1,25.0,0.0,25.0,DTC,2025-11
O008198,C2402,2025-04-29,P005,1,25.0,0.05,23.75,DTC,2025-04
O008199,C2545,2024-12-25,P009,1,32.0,0.0,32.0,DTC,2024-12
O008200,C2621,2024-10-02,P003,1,25.0,0.0,25.0,Subscription,2024-10
O008201,C0022,2025-01-07,P010,2,28.0,0.05,53.2,Subscription,2025-01
O008202,C1272,2025-11-28,P005,1,25.0,0.0,25.0,DTC,2025-11
O008203,C2765,2024-12-12,P003,2,25.0,0.0,50.0,Subscription,2024-12
O008204,C0323,2024-05-28,P004,1,32.0,0.0,32.0,Subscription,2024-05
O008205,C0217,2024-02-25,P001,1,25.0,0.0,25.0,DTC,2024-02
O008206,C0171,2025-04-13,P004,1,32.0,0.0,32.0,DTC,2025-04
O008207,C1854,2025-05-23,P011,1,20.0,0.0,20.0,DTC,2025-05
O008208,C2154,2024-09-08,P011,2,20.0,0.0,40.0,DTC,2024-09
O008209,C0997,2024-12-31,P006,1,25.0,0.1,22.5,Subscription,2024-12
O008210,C1969,2024-04-04,P003,1,25.0,0.0,25.0,DTC,2024-04
O008211,C1393,2025-02-08,P009,1,32.0,0.0,32.0,DTC,2025-02
O008212,C0754,2024-11-04,P003,1,25.0,0.0,25.0,DTC,2024-11
O008213,C0772,2024-07-08,P001,1,25.0,0.1,22.5,DTC,2024-07
O008214,C1584,2024-12-25,P012,1,79.0,0.0,79.0,DTC,2024-12
O008215,C1553,2024-01-12,P012,1,79.0,0.1,71.1,DTC,2024-01
O008216,C1799,2025-02-22,P009,1,32.0,0.0,32.0,Subscription,2025-02
O008217,C2534,2024-05-13,P004,1,32.0,0.0,32.0,DTC,2024-05
O008218,C2781,2024-10-23,P006,1,25.0,0.0,25.0,DTC,2024-10
O008219,C2209,2024-10-04,P008,1,25.0,0.0,25.0,DTC,2024-10
O008220,C1511,2025-01-01,P007,1,32.0,0.0,32.0,Subscription,2025-01
O008221,C1773,2024-10-17,P003,1,25.0,0.0,25.0,DTC,2024-10
O008222,C2152,2025-03-02,P010,1,28.0,0.0,28.0,DTC,2025-03
O008223,C1380,2024-04-06,P003,1,25.0,0.1,22.5,DTC,2024-04
O008224,C0660,2025-09-03,P011,1,20.0,0.0,20.0,DTC,2025-09
O008225,C2299,2025-01-29,P001,1,25.0,0.15,21.25,DTC,2025-01
O008226,C2324,2025-07-19,P012,1,79.0,0.1,71.1,DTC,2025-07
O008227,C2111,2024-08-20,P012,1,79.0,0.0,79.0,Subscription,2024-08
O008228,C1229,2024-11-06,P010,1,28.0,0.0,28.0,DTC,2024-11
O008229,C0566,2025-08-08,P012,2,79.0,0.0,158.0,DTC,2025-08
O008230,C0974,2024-08-05,P003,2,25.0,0.0,50.0,DTC,2024-08
O008231,C0641,2025-07-22,P001,2,25.0,0.0,50.0,Subscription,2025-07
O008232,C1849,2025-12-02,P002,1,25.0,0.0,25.0,DTC,2025-12
O008233,C1205,2025-06-28,P011,2,20.0,0.05,38.0,DTC,2025-06
O008234,C1203,2025-01-13,P010,2,28.0,0.0,56.0,Subscription,2025-01
O008235,C1337,2024-02-09,P006,2,25.0,0.0,50.0,DTC,2024-02
O008236,C2068,2025-09-26,P007,1,32.0,0.0,32.0,DTC,2025-09
O008237,C1732,2025-10-12,P004,1,32.0,0.0,32.0,DTC,2025-10
O008238,C2254,2025-04-13,P010,1,28.0,0.0,28.0,DTC,2025-04
O008239,C1218,2025-09-14,P004,1,32.0,0.15,27.2,DTC,2025-09
O008240,C0456,2024-01-12,P012,1,79.0,0.0,79.0,DTC,2024-01
O008241,C1666,2024-07-24,P008,2,25.0,0.0,50.0,DTC,2024-07
O008242,C1802,2025-10-31,P004,2,32.0,0.0,64.0,DTC,2025-10
O008243,C2894,2025-01-08,P008,1,25.0,0.0,25.0,DTC,2025-01
O008244,C0842,2025-10-16,P011,1,20.0,0.0,20.0,DTC,2025-10
O008245,C1601,2024-04-23,P002,2,25.0,0.0,50.0,DTC,2024-04
O008246,C1500,2024-09-03,P006,1,25.0,0.1,22.5,DTC,2024-09
O008247,C2369,2024-01-03,P005,2,25.0,0.05,47.5,DTC,2024-01
O008248,C1414,2024-11-17,P011,2,20.0,0.15,34.0,DTC,2024-11
O008249,C1280,2025-04-22,P005,3,25.0,0.0,75.0,DTC,2025-04
O008250,C2435,2025-02-21,P006,3,25.0,0.0,75.0,DTC,2025-02
O008251,C2360,2025-05-10,P011,1,20.0,0.1,18.0,DTC,2025-05
O008252,C1641,2025-05-27,P004,1,32.0,0.0,32.0,DTC,2025-05
O008253,C2126,2025-05-09,P012,1,79.0,0.1,71.1,Subscription,2025-05
O008254,C0989,2024-05-10,P012,1,79.0,0.0,79.0,DTC,2024-05
O008255,C2257,2024-04-14,P008,1,25.0,0.0,25.0,DTC,2024-04
O008256,C0781,2025-04-20,P005,2,25.0,0.0,50.0,DTC,2025-04
O008257,C0951,2025-06-14,P012,1,79.0,0.0,79.0,DTC,2025-06
O008258,C2627,2025-04-29,P007,1,32.0,0.0,32.0,DTC,2025-04
O008259,C0135,2024-07-13,P010,1,28.0,0.0,28.0,DTC,2024-07
O008260,C1304,2025-08-30,P010,1,28.0,0.0,28.0,DTC,2025-08
O008261,C0212,2024-01-28,P003,1,25.0,0.0,25.0,DTC,2024-01
O008262,C0194,2025-05-19,P010,1,28.0,0.0,28.0,DTC,2025-05
O008263,C0386,2024-07-24,P005,2,25.0,0.0,50.0,DTC,2024-07
O008264,C2537,2024-12-05,P009,1,32.0,0.0,32.0,Subscription,2024-12
O008265,C1799,2024-07-11,P007,1,32.0,0.0,32.0,DTC,2024-07
O008266,C2912,2025-05-13,P001,1,25.0,0.0,25.0,DTC,2025-05
O008267,C1931,2025-01-21,P002,1,25.0,0.0,25.0,DTC,2025-01
O008268,C1360,2025-01-06,P001,1,25.0,0.15,21.25,Subscription,2025-01
O008269,C1384,2025-05-01,P010,2,28.0,0.05,53.2,DTC,2025-05
O008270,C2771,2025-10-04,P008,1,25.0,0.0,25.0,DTC,2025-10
O008271,C0903,2024-07-16,P009,2,32.0,0.0,64.0,DTC,2024-07
O008272,C0063,2024-11-24,P007,2,32.0,0.15,54.4,DTC,2024-11
O008273,C1790,2024-01-29,P005,1,25.0,0.0,25.0,Subscription,2024-01
O008274,C1729,2024-05-30,P002,2,25.0,0.0,50.0,DTC,2024-05
O008275,C0292,2025-06-09,P008,3,25.0,0.0,75.0,Subscription,2025-06
O008276,C1464,2025-10-26,P008,1,25.0,0.0,25.0,DTC,2025-10
O008277,C1740,2025-09-05,P002,1,25.0,0.0,25.0,DTC,2025-09
O008278,C1939,2024-11-28,P003,1,25.0,0.0,25.0,DTC,2024-11
O008279,C1600,2025-06-28,P005,1,25.0,0.0,25.0,DTC,2025-06
O008280,C1028,2025-11-20,P010,1,28.0,0.0,28.0,DTC,2025-11
O008281,C0280,2025-06-08,P007,1,32.0,0.0,32.0,DTC,2025-06
O008282,C0248,2025-09-06,P008,1,25.0,0.0,25.0,DTC,2025-09
O008283,C0025,2025-03-18,P008,2,25.0,0.0,50.0,DTC,2025-03
O008284,C2441,2025-08-02,P002,1,25.0,0.0,25.0,Subscription,2025-08
O008285,C0343,2025-02-01,P007,2,32.0,0.0,64.0,DTC,2025-02
O008286,C2383,2024-04-06,P010,1,28.0,0.0,28.0,DTC,2024-04
O008287,C2806,2025-01-11,P010,1,28.0,0.0,28.0,DTC,2025-01
O008288,C0098,2024-04-30,P001,1,25.0,0.05,23.75,Subscription,2024-04
O008289,C2237,2024-02-19,P007,1,32.0,0.0,32.0,DTC,2024-02
O008290,C2473,2025-01-10,P002,1,25.0,0.0,25.0,DTC,2025-01
O008291,C1774,2025-08-03,P011,1,20.0,0.1,18.0,DTC,2025-08
O008292,C0613,2024-07-11,P001,2,25.0,0.15,42.5,DTC,2024-07
O008293,C1292,2025-10-09,P002,1,25.0,0.0,25.0,Subscription,2025-10
O008294,C0831,2025-03-05,P011,1,20.0,0.05,19.0,DTC,2025-03
O008295,C0306,2024-10-15,P008,1,25.0,0.0,25.0,DTC,2024-10
O008296,C2943,2025-04-11,P010,1,28.0,0.0,28.0,DTC,2025-04
O008297,C0911,2024-08-23,P001,1,25.0,0.15,21.25,DTC,2024-08
O008298,C1289,2024-06-06,P001,1,25.0,0.15,21.25,Subscription,2024-06
O008299,C2416,2025-08-19,P001,1,25.0,0.0,25.0,DTC,2025-08
O008300,C1700,2025-06-28,P007,1,32.0,0.05,30.4,DTC,2025-06
O008301,C0477,2024-10-05,P003,1,25.0,0.0,25.0,DTC,2024-10
O008302,C0753,2024-11-10,P009,1,32.0,0.1,28.8,DTC,2024-11
O008303,C2987,2025-06-25,P012,1,79.0,0.0,79.0,DTC,2025-06
O008304,C2884,2024-01-15,P006,1,25.0,0.0,25.0,DTC,2024-01
O008305,C1498,2024-11-25,P004,1,32.0,0.15,27.2,DTC,2024-11
O008306,C0466,2024-02-13,P009,3,32.0,0.0,96.0,DTC,2024-02
O008307,C2903,2024-04-01,P003,1,25.0,0.15,21.25,DTC,2024-04
O008308,C0248,2024-11-15,P004,1,32.0,0.0,32.0,DTC,2024-11
O008309,C0349,2024-02-08,P010,1,28.0,0.0,28.0,DTC,2024-02
O008310,C1497,2024-03-23,P009,1,32.0,0.15,27.2,DTC,2024-03
O008311,C1879,2025-11-04,P007,1,32.0,0.0,32.0,DTC,2025-11
O008312,C0308,2024-08-19,P005,1,25.0,0.0,25.0,DTC,2024-08
O008313,C2551,2024-03-04,P003,3,25.0,0.1,67.5,DTC,2024-03
O008314,C2478,2025-04-19,P012,1,79.0,0.0,79.0,DTC,2025-04
O008315,C2086,2025-06-19,P009,1,32.0,0.0,32.0,Subscription,2025-06
O008316,C1312,2025-09-01,P012,1,79.0,0.15,67.15,DTC,2025-09
O008317,C0242,2025-04-12,P005,1,25.0,0.0,25.0,DTC,2025-04
O008318,C1680,2024-04-15,P002,2,25.0,0.0,50.0,DTC,2024-04
O008319,C2010,2024-11-27,P005,2,25.0,0.0,50.0,DTC,2024-11
O008320,C1175,2024-11-30,P004,1,32.0,0.05,30.4,DTC,2024-11
O008321,C0655,2025-06-24,P007,2,32.0,0.0,64.0,DTC,2025-06
O008322,C1238,2025-01-25,P002,1,25.0,0.1,22.5,DTC,2025-01
O008323,C0451,2025-08-26,P012,3,79.0,0.0,237.0,DTC,2025-08
O008324,C0765,2024-04-23,P004,1,32.0,0.1,28.8,DTC,2024-04
O008325,C0953,2025-02-12,P003,1,25.0,0.0,25.0,DTC,2025-02
O008326,C2237,2024-01-09,P002,1,25.0,0.0,25.0,DTC,2024-01
O008327,C0533,2024-01-17,P004,1,32.0,0.0,32.0,Subscription,2024-01
O008328,C0333,2024-07-10,P008,1,25.0,0.0,25.0,Subscription,2024-07
O008329,C0575,2024-07-16,P010,1,28.0,0.15,23.8,Subscription,2024-07
O008330,C2870,2024-08-06,P008,1,25.0,0.0,25.0,DTC,2024-08
O008331,C1095,2025-10-24,P012,2,79.0,0.0,158.0,DTC,2025-10
O008332,C2111,2025-09-11,P009,2,32.0,0.05,60.8,DTC,2025-09
O008333,C1247,2025-06-30,P005,2,25.0,0.1,45.0,DTC,2025-06
O008334,C0034,2024-12-29,P011,1,20.0,0.0,20.0,DTC,2024-12
O008335,C1993,2025-11-02,P003,1,25.0,0.0,25.0,Subscription,2025-11
O008336,C0651,2024-03-11,P001,1,25.0,0.0,25.0,DTC,2024-03
O008337,C1612,2024-03-31,P009,2,32.0,0.0,64.0,DTC,2024-03
O008338,C1146,2024-07-11,P005,2,25.0,0.1,45.0,DTC,2024-07
O008339,C1941,2025-11-05,P010,1,28.0,0.0,28.0,Subscription,2025-11
O008340,C1534,2024-11-10,P001,1,25.0,0.0,25.0,Subscription,2024-11
O008341,C0170,2024-12-15,P011,2,20.0,0.0,40.0,Subscription,2024-12
O008342,C2959,2024-12-24,P009,2,32.0,0.0,64.0,DTC,2024-12
O008343,C1124,2025-10-12,P002,1,25.0,0.0,25.0,DTC,2025-10
O008344,C0389,2025-07-02,P007,1,32.0,0.0,32.0,DTC,2025-07
O008345,C1125,2024-03-15,P005,2,25.0,0.15,42.5,DTC,2024-03
O008346,C0859,2024-11-19,P005,1,25.0,0.0,25.0,DTC,2024-11
O008347,C2984,2025-03-31,P011,1,20.0,0.0,20.0,DTC,2025-03
O008348,C1715,2024-12-16,P005,1,25.0,0.0,25.0,DTC,2024-12
O008349,C0838,2025-04-07,P003,1,25.0,0.1,22.5,DTC,2025-04
O008350,C2172,2025-12-31,P006,1,25.0,0.0,25.0,DTC,2025-12
O008351,C1024,2024-09-03,P009,1,32.0,0.0,32.0,DTC,2024-09
O008352,C0518,2025-10-17,P004,2,32.0,0.0,64.0,DTC,2025-10
O008353,C1798,2025-05-10,P004,2,32.0,0.0,64.0,DTC,2025-05
O008354,C2501,2024-07-24,P005,1,25.0,0.0,25.0,DTC,2024-07
O008355,C1692,2025-10-04,P012,2,79.0,0.0,158.0,DTC,2025-10
O008356,C2746,2024-06-22,P004,1,32.0,0.05,30.4,DTC,2024-06
O008357,C2377,2024-07-26,P006,1,25.0,0.0,25.0,DTC,2024-07
O008358,C2182,2025-05-06,P011,1,20.0,0.0,20.0,DTC,2025-05
O008359,C0742,2024-03-10,P009,2,32.0,0.0,64.0,DTC,2024-03
O008360,C2128,2024-07-24,P003,1,25.0,0.0,25.0,Subscription,2024-07
O008361,C1407,2024-12-29,P012,1,79.0,0.0,79.0,DTC,2024-12
O008362,C1112,2024-08-21,P004,2,32.0,0.0,64.0,DTC,2024-08
O008363,C1487,2024-10-02,P008,1,25.0,0.0,25.0,DTC,2024-10
O008364,C0964,2025-08-19,P012,2,79.0,0.0,158.0,DTC,2025-08
O008365,C0771,2024-04-22,P001,2,25.0,0.0,50.0,DTC,2024-04
O008366,C1290,2024-01-18,P011,2,20.0,0.0,40.0,DTC,2024-01
O008367,C1348,2025-08-01,P009,1,32.0,0.0,32.0,DTC,2025-08
O008368,C1566,2025-09-26,P011,2,20.0,0.0,40.0,DTC,2025-09
O008369,C0394,2025-02-21,P007,1,32.0,0.05,30.4,DTC,2025-02
O008370,C1467,2025-11-23,P012,1,79.0,0.0,79.0,DTC,2025-11
O008371,C2314,2025-02-25,P005,1,25.0,0.1,22.5,DTC,2025-02
O008372,C0013,2025-03-10,P008,1,25.0,0.0,25.0,DTC,2025-03
O008373,C2838,2024-08-08,P010,1,28.0,0.0,28.0,DTC,2024-08
O008374,C0699,2025-10-06,P003,1,25.0,0.0,25.0,DTC,2025-10
O008375,C1043,2025-09-13,P004,1,32.0,0.0,32.0,DTC,2025-09
O008376,C2600,2025-03-15,P005,1,25.0,0.0,25.0,DTC,2025-03
O008377,C1565,2024-11-19,P005,1,25.0,0.0,25.0,Subscription,2024-11
O008378,C0068,2024-03-20,P008,1,25.0,0.0,25.0,DTC,2024-03
O008379,C2892,2025-08-26,P010,1,28.0,0.05,26.6,DTC,2025-08
O008380,C1936,2025-12-04,P007,1,32.0,0.0,32.0,DTC,2025-12
O008381,C1792,2024-02-12,P004,2,32.0,0.0,64.0,DTC,2024-02
O008382,C0639,2025-04-01,P005,1,25.0,0.0,25.0,DTC,2025-04
O008383,C1560,2024-09-27,P009,1,32.0,0.05,30.4,DTC,2024-09
O008384,C2993,2025-04-15,P009,1,32.0,0.0,32.0,DTC,2025-04
O008385,C1543,2025-03-28,P007,1,32.0,0.0,32.0,DTC,2025-03
O008386,C0866,2025-04-08,P002,1,25.0,0.0,25.0,DTC,2025-04
O008387,C0114,2024-01-02,P008,1,25.0,0.0,25.0,DTC,2024-01
O008388,C2457,2024-08-08,P008,1,25.0,0.0,25.0,DTC,2024-08
O008389,C1937,2025-11-06,P002,1,25.0,0.0,25.0,DTC,2025-11
O008390,C2599,2025-01-12,P011,1,20.0,0.0,20.0,DTC,2025-01
O008391,C2610,2024-03-07,P003,1,25.0,0.0,25.0,DTC,2024-03
O008392,C0668,2025-12-26,P002,1,25.0,0.1,22.5,DTC,2025-12
O008393,C0085,2024-10-04,P010,1,28.0,0.0,28.0,DTC,2024-10
O008394,C1974,2024-05-19,P008,2,25.0,0.0,50.0,DTC,2024-05
O008395,C1995,2024-02-11,P007,1,32.0,0.0,32.0,DTC,2024-02
O008396,C1239,2025-02-17,P001,1,25.0,0.05,23.75,DTC,2025-02
O008397,C1194,2024-07-29,P006,1,25.0,0.0,25.0,DTC,2024-07
O008398,C0546,2025-09-16,P002,1,25.0,0.0,25.0,Subscription,2025-09
O008399,C2090,2024-09-19,P007,1,32.0,0.0,32.0,DTC,2024-09
O008400,C1609,2024-09-23,P004,1,32.0,0.0,32.0,DTC,2024-09
O008401,C1964,2024-12-20,P008,1,25.0,0.0,25.0,DTC,2024-12
O008402,C1893,2024-08-14,P005,3,25.0,0.0,75.0,DTC,2024-08
O008403,C0869,2024-09-07,P004,1,32.0,0.05,30.4,DTC,2024-09
O008404,C1689,2025-04-05,P001,1,25.0,0.1,22.5,Subscription,2025-04
O008405,C2240,2025-11-04,P012,1,79.0,0.0,79.0,DTC,2025-11
O008406,C1087,2024-08-30,P001,1,25.0,0.0,25.0,DTC,2024-08
O008407,C2371,2025-09-06,P007,3,32.0,0.0,96.0,DTC,2025-09
O008408,C2132,2025-03-22,P009,2,32.0,0.0,64.0,DTC,2025-03
O008409,C0080,2024-11-24,P008,1,25.0,0.0,25.0,Subscription,2024-11
O008410,C1352,2024-10-11,P006,1,25.0,0.0,25.0,DTC,2024-10
O008411,C0408,2024-11-04,P011,1,20.0,0.0,20.0,DTC,2024-11
O008412,C2048,2025-11-20,P002,1,25.0,0.1,22.5,DTC,2025-11
O008413,C0279,2025-09-09,P009,1,32.0,0.05,30.4,DTC,2025-09
O008414,C2524,2024-11-20,P002,1,25.0,0.0,25.0,DTC,2024-11
O008415,C2912,2025-06-21,P006,1,25.0,0.0,25.0,DTC,2025-06
O008416,C1643,2025-06-19,P006,3,25.0,0.0,75.0,Subscription,2025-06
O008417,C0225,2025-03-21,P010,1,28.0,0.0,28.0,DTC,2025-03
O008418,C1865,2024-08-14,P012,2,79.0,0.0,158.0,Subscription,2024-08
O008419,C1165,2024-11-04,P009,1,32.0,0.0,32.0,DTC,2024-11
O008420,C2524,2025-01-30,P012,1,79.0,0.0,79.0,DTC,2025-01
O008421,C1537,2024-07-11,P012,1,79.0,0.05,75.05,DTC,2024-07
O008422,C2527,2024-05-24,P012,2,79.0,0.1,142.2,DTC,2024-05
O008423,C2170,2025-10-09,P007,2,32.0,0.0,64.0,DTC,2025-10
O008424,C2596,2024-09-24,P006,1,25.0,0.0,25.0,DTC,2024-09
O008425,C1693,2025-12-17,P006,2,25.0,0.0,50.0,DTC,2025-12
O008426,C1026,2024-07-01,P006,1,25.0,0.0,25.0,Subscription,2024-07
O008427,C1877,2025-08-06,P009,2,32.0,0.1,57.6,DTC,2025-08
O008428,C0391,2025-08-17,P008,2,25.0,0.0,50.0,DTC,2025-08
O008429,C2655,2024-02-08,P012,3,79.0,0.1,213.3,Subscription,2024-02
O008430,C2338,2024-01-02,P001,1,25.0,0.0,25.0,DTC,2024-01
O008431,C0466,2025-05-28,P010,1,28.0,0.15,23.8,Subscription,2025-05
O008432,C2897,2024-11-01,P004,2,32.0,0.0,64.0,Subscription,2024-11
O008433,C2395,2025-10-20,P005,1,25.0,0.0,25.0,DTC,2025-10
O008434,C1005,2025-12-25,P007,2,32.0,0.0,64.0,DTC,2025-12
O008435,C0019,2024-01-03,P002,1,25.0,0.15,21.25,DTC,2024-01
O008436,C0708,2025-05-21,P007,1,32.0,0.0,32.0,DTC,2025-05
O008437,C2713,2025-06-23,P008,1,25.0,0.0,25.0,DTC,2025-06
O008438,C0850,2025-03-24,P003,2,25.0,0.0,50.0,DTC,2025-03
O008439,C2566,2024-11-24,P010,2,28.0,0.0,56.0,Subscription,2024-11
O008440,C2359,2025-03-22,P002,2,25.0,0.0,50.0,DTC,2025-03
O008441,C1946,2025-05-20,P012,1,79.0,0.0,79.0,DTC,2025-05
O008442,C0048,2025-02-02,P008,1,25.0,0.0,25.0,DTC,2025-02
O008443,C0512,2024-09-12,P007,1,32.0,0.0,32.0,DTC,2024-09
O008444,C0343,2024-06-22,P004,2,32.0,0.1,57.6,DTC,2024-06
O008445,C1102,2024-12-11,P011,1,20.0,0.0,20.0,DTC,2024-12
O008446,C0634,2025-10-01,P004,2,32.0,0.0,64.0,DTC,2025-10
O008447,C2286,2025-05-26,P006,1,25.0,0.0,25.0,DTC,2025-05
O008448,C0152,2024-01-27,P003,3,25.0,0.05,71.25,Subscription,2024-01
O008449,C1613,2025-09-28,P006,1,25.0,0.0,25.0,DTC,2025-09
O008450,C1416,2025-10-08,P008,1,25.0,0.1,22.5,Subscription,2025-10
O008451,C2230,2025-01-29,P001,1,25.0,0.0,25.0,DTC,2025-01
O008452,C0248,2025-06-01,P005,3,25.0,0.0,75.0,DTC,2025-06
O008453,C2978,2025-11-14,P012,1,79.0,0.0,79.0,DTC,2025-11
O008454,C1996,2025-12-18,P002,1,25.0,0.0,25.0,Subscription,2025-12
O008455,C1680,2024-12-17,P011,1,20.0,0.0,20.0,DTC,2024-12
O008456,C1898,2024-07-29,P009,1,32.0,0.1,28.8,DTC,2024-07
O008457,C1252,2025-10-17,P004,1,32.0,0.0,32.0,DTC,2025-10
O008458,C2230,2025-03-27,P006,2,25.0,0.0,50.0,DTC,2025-03
O008459,C0824,2025-05-18,P006,2,25.0,0.0,50.0,Subscription,2025-05
O008460,C1060,2024-01-27,P008,1,25.0,0.1,22.5,DTC,2024-01
O008461,C0959,2025-07-31,P001,2,25.0,0.0,50.0,DTC,2025-07
O008462,C2150,2024-01-11,P002,2,25.0,0.0,50.0,DTC,2024-01
O008463,C1799,2025-08-13,P005,1,25.0,0.0,25.0,DTC,2025-08
O008464,C2695,2024-04-17,P005,1,25.0,0.0,25.0,DTC,2024-04
O008465,C1244,2024-01-19,P006,1,25.0,0.0,25.0,DTC,2024-01
O008466,C1744,2025-08-11,P012,2,79.0,0.15,134.3,DTC,2025-08
O008467,C1106,2024-09-18,P011,1,20.0,0.0,20.0,DTC,2024-09
O008468,C2172,2024-04-03,P005,1,25.0,0.0,25.0,DTC,2024-04
O008469,C1577,2024-06-26,P007,2,32.0,0.15,54.4,DTC,2024-06
O008470,C2749,2024-06-11,P005,1,25.0,0.0,25.0,DTC,2024-06
O008471,C2830,2024-02-07,P003,1,25.0,0.1,22.5,DTC,2024-02
O008472,C1889,2025-04-01,P004,1,32.0,0.05,30.4,DTC,2025-04
O008473,C2232,2024-04-07,P009,2,32.0,0.1,57.6,DTC,2024-04
O008474,C0975,2025-02-14,P001,1,25.0,0.0,25.0,DTC,2025-02
O008475,C0417,2024-01-15,P010,1,28.0,0.0,28.0,Subscription,2024-01
O008476,C0634,2024-11-05,P011,1,20.0,0.1,18.0,DTC,2024-11
O008477,C0352,2025-07-21,P007,2,32.0,0.0,64.0,DTC,2025-07
O008478,C1152,2024-05-31,P011,2,20.0,0.1,36.0,DTC,2024-05
O008479,C2310,2025-12-31,P010,1,28.0,0.0,28.0,Subscription,2025-12
O008480,C1528,2024-07-04,P002,1,25.0,0.1,22.5,DTC,2024-07
